,cleaned_cs,changing topics,making a joke,quoting,borrowing,translations,giving a command,using a filler,exasperation,happiness,proper nouns,surprise,bert_ready
495,*TOM:pero no lo cancelaron . _*TOM:pero todavía y supuestamente la corte iba ser el tres (.) del juicio . _*MIG:no te han dado un nuevo notice@s:eng . _*TOM:no . _,0,0,0,1,0,0,0,0,0,0,0,pero no lo cancelaron pero todavía y supuestamente la corte iba ser el tres del juicio no te han dado un nuevo notice no
496,*PAI:+< I need to clean it . _*SAR:&t old news . _*PAI:yeah I think xxx New_York is old . _*PAI:oh <now that I> [/] now that I remember antes@s:spa de@s:spa que@s:spa se@s:spa me@s:spa olvide@s:spa . _*PAI:this lady from the school . _*SAR:mmhm . _,1,0,0,0,0,0,0,0,0,0,0,I need to clean it t old news yeah I think New York is old oh now that I now that I remember antes de que se me olvide this lady from the school mmhm
497,*SAR:it's called something and it gives you also discounts to certain museums (.) in New_York . _*SAR:it's a special pass . _*SAR:um . _*SAR:&y yeah con@s:spa ese@s:spa pase@s:spa <you can> [//] you know you can use it and <you can> [//] you have certain discounts . _*SAR:but (.) it comes out more expensive doesn't it . _*PAI:I don't know she says she can use it up and down as many times as she wants . _,1,0,0,0,0,0,1,0,0,0,0,it's called something and it gives you also discounts to certain museums in New York it's a special pass um y yeah con ese pase you can you know you can use it and you can you have certain discounts but it comes out more expensive doesn't it I don't know she says she can use it up and down as many times as she wants
498,*SAR:but there may be something different that she bought . _*SAR:<it's for the> [//] it's [/] it's for that . _*SAR:yes for the subway . _*SAR:pero@s:spa bueno@s:spa I checked out the prize and I was like if we are just gonna use +/. _*PAI:+< she told me she paid forty two dollars or forty dollars or something like that . _*SAR:It's like using the metro here (.) and you buy the annual pass it comes out cheaper . _,1,0,0,0,0,0,1,0,0,0,0,but there may be something different that she bought it's for the it's it's for that yes for the subway pero bueno I checked out the prize and I was like if we are just gonna use she told me she paid forty two dollars or forty dollars or something like that It's like using the metro here and you buy the annual pass it comes out cheaper
499,*SAR:It's like using the metro here (.) and you buy the annual pass it comes out cheaper . _*PAI:+< she told me she paid forty two dollars or forty dollars or something like that . _*PAI:[- spa] ay Dios mío [=! laugh] . _*SAR:[- spa] tú eres de madre . _,1,1,0,0,0,0,0,0,0,0,1,It's like using the metro here and you buy the annual pass it comes out cheaper she told me she paid forty two dollars or forty dollars or something like that ay Dios mío tú eres de madre
500,*PAI:&=laugh . _*SAR:&=laugh . _*PAI:that was Katherine@s:eng&spa Hart@s:eng&spa by the way . _*PAI:[- spa] qué vergüenza ! _*SAR:[- spa] yo sabía . _,1,0,0,0,0,0,0,0,0,0,1,that was Katherine Hart by the way qué vergüenza yo sabía
501,*PAI:+< I'm gonna kill her . _*SAR:[- spa] yo sabía . _*SAR:eh@s:eng&spa ? _*PAI:[- spa] él los escucha . _*SAR:[- spa] ahora me mandaron un +... _,1,0,0,0,0,0,0,0,0,0,0,I'm gonna kill her yo sabía eh él los escucha ahora me mandaron un
502,*PAI:y él los oy(e) [=! laugh] . _*PAI:[- spa] xxx [=! laugh] . _*SAR:&=laugh . _*SAR:[- spa] ahora me mandaron un +... _*SAR:tú@s:spa por@s:spa fin@s:spa did you book (.) the hotel (.) for September ? _,1,0,0,0,0,0,0,0,0,0,0,y él los oye ahora me mandaron un tú por fin did you book the hotel for September
503,*SAR:but they only have one day in September . _*SAR:porque@s:spa me@s:spa mandaron@s:spa ahora@s:spa un@s:spa special el@s:spa western@s:eng&spa de Times_Square@s:eng&spa in one seventy nine . _*PAI:+< no . _*SAR:Paige@s:eng&spa yo@s:spa no@s:spa sabía@s:spa que@s:spa a@s:spa María@s:spa la@s:spa estaban@s:spa recording también@s:spa . _*PAI:+< eh@s:eng&spa . _,1,0,0,1,0,0,0,0,0,1,1,but they only have one day in September porque me mandaron ahora un special el western de Times Square in one seventy nine no Paige yo no sabía que a María la estaban recording también eh
504,"*SAR:and then mi(ré)@s:spa [/] miré@s:spa bien@s:spa . _*SAR:+"" what kind of I_Pod is that ? _*SAR:and I go +""/. _*SAR:+"" [- spa] no ella debe estar haciendo otra cosa . _*PAI:+< yeah because her sister does no@s:spa sé@s:spa qué@s:spa cosa@s:spa . _",1,0,1,0,0,0,0,1,0,0,0,and then miré miré bien what kind of I Pod is that and I go no ella debe estar haciendo otra cosa yeah because her sister does no sé qué cosa
505,*SAR:+< she has to be recorded or something . _*PAI:wow . _*SAR:hers is thirty hours . _*PAI:imagínate@s:spa thirty hours is almost a week with it . _*SAR:so what eh@s:eng&spa bueno@s:spa so I went to go check for you . _,1,0,0,0,0,0,1,0,0,0,1,she has to be recorded or something wow hers is thirty hours imagínate thirty hours is almost a week with it so what eh bueno so I went to go check for you
506,*PAI:[- spa] pero que tengo que esperar a [/] (.) a coger el dinero ese en mayo . _*PAI:I'm just gonna go and +... _*SAR:and they only have one day in [/] in [/] in September that you can get discount . _*PAI:el@s:spa dinero@s:spa ese@s:spa que@s:spa nos@s:spa van@s:spa a@s:spa dar@s:spa with the taxes . _*SAR:oh@s:eng&spa ok . _*PAI:and I'm still four months ahead . _,1,0,0,1,0,0,0,0,0,0,0,pero que tengo que esperar a a coger el dinero ese en mayo I'm just gonna go and and they only have one day in in in September that you can get discount el dinero ese que nos van a dar with the taxes oh ok and I'm still four months ahead
507,*SAR:oh@s:eng&spa ok . _*PAI:el@s:spa dinero@s:spa ese@s:spa que@s:spa nos@s:spa van@s:spa a@s:spa dar@s:spa with the taxes . _*PAI:eh@s:eng&spa I mean how much &ero it'll probably go up yeah second month to the first . _*PAI:[- spa] tengo un dolor de cabeza (.) de perros . _*SAR:what did you eat yesterday que@s:spa te@s:spa cayó@s:spa mal@s:spa ? _,1,0,0,1,0,0,0,0,0,0,0,oh ok el dinero ese que nos van a dar with the taxes eh I mean how much ero it'll probably go up yeah second month to the first tengo un dolor de cabeza de perros what did you eat yesterday que te cayó mal
508,*PAI:+< I went to Publix@s:eng&spa yesterday night . _*SAR:what did you eat yesterday que@s:spa te@s:spa cayó@s:spa mal@s:spa ? _*SAR:o_k@s:eng&spa . _*PAI:+< so I made xxx that's turkey and stuffing (.) and macaroni and cheese . _*SAR:yo@s:spa no@s:spa sé@s:spa por@s:spa qué@s:spa tú@s:spa comes@s:spa macaroni and cheese si@s:spa tú@s:spa sabes@s:spa que@s:spa te@s:spa va@s:spa a@s:spa caer@s:spa mal@s:spa . _,1,0,0,1,0,0,0,1,0,0,0,I went to Publix yesterday night what did you eat yesterday que te cayó mal ok so I made that's turkey and stuffing and macaroni and cheese yo no sé por qué tú comes macaroni and cheese si tú sabes que te va a caer mal
509,*SAR:chicken but what's wrong with the chicken ? _*PAI:no no no something something happened something that chicken . _*PAI:desmenuzado@s:spa con@s:spa stuffing todo@s:spa mezclado@s:spa . _*SAR:you got that at Publix@s:eng&spa . _*PAI:yeah . _,1,0,0,1,0,0,0,0,0,0,0,chicken but what's wrong with the chicken no no no something something happened something that chicken desmenuzado con stuffing todo mezclado you got that at Publix yeah
510,*SAR:sounds good . _*PAI:yeah . _*SAR:you got that at Publix@s:eng&spa . _*SAR:y@s:spa no@s:spa te@s:spa dio@s:spa asco@s:spa or something . _*SAR:don't throw up now . _*SAR:(be)cause then I gotta go with you +/. _,1,0,0,0,0,1,1,1,0,0,0,sounds good yeah you got that at Publix y no te dio asco or something don't throw up now because then I gotta go with you
511,*PAI:xxx for two hours it's twenty five bucks an hour . _*SAR:fifty dollars . _*PAI:fifty dollars . _*SAR:pero@s:spa there's a whole bunch of restaurants participating . _*SAR:what I wanted to ask Adelina@s:eng&spa was +/. _*PAI:is that the one that they was doing in Coral_Gables@s:eng&spa that they closed it down ? _,1,0,0,0,0,0,0,0,0,1,0,for two hours it's twenty five bucks an hour fifty dollars fifty dollars pero there's a whole bunch of restaurants participating what I wanted to ask Adelina was is that the one that they was doing in Coral Gables that they closed it down
512,*PAI:I've seen it <in a> [/] <in a> [/] in a +/. _*PAI:I think so . _*SAR:I've never seen it before . _*PAI:+< I [///] yes and [/] and [/] and John@s:eng&spa has gone to it . _*SAR:but I wanted to ask Adelina@s:eng&spa because they have a list of +//. _*SAR:xxx <it says> [/] it says that they are gonna be serving . _,0,0,0,0,0,0,0,0,0,1,0,I've seen it in a in a in a I think so I've never seen it before I yes and and and John has gone to it but I wanted to ask Adelina because they have a list of it says it says that they are gonna be serving
513,*SAR:but it's gonna be xxx . _*PAI:mmhm . _*SAR:there's gonna be wine right obviously . _*PAI:+< oh@s:eng&spa no . _*SAR:[- spa] (es)pérate . _*SAR:but then I'm saying fifty dollars ! _,1,0,0,0,0,1,0,0,0,0,0,but it's gonna be mmhm there's gonna be wine right obviously oh no espérate but then I'm saying fifty dollars
514,*SAR:and are you gonna get hors_d'oeuvres ? _*SAR:but then I'm saying fifty dollars ! _*SAR:[- spa] (es)pérate . _*SAR:so I'm like bueno@s:spa is each restaurant gonna have like a booth that you can sample their food porque@s:spa está@s:spa Flemmings@s:eng&spa ahí@s:spa . _*PAI:no yeah Wild_Oats@s:eng&spa is not a +... _*SAR:ok or are they just gonna (.) pass the stupid hors_d'oeuvres and that's it por cincuenta@s:spa pesos@s:spa . _,1,0,0,0,0,1,1,1,0,1,1,and are you gonna get horsd'oeuvres but then I'm saying fifty dollars espérate so I'm like bueno is each restaurant gonna have like a booth that you can sample their food porque está Flemmings ahí no yeah Wild Oats is not a ok or are they just gonna pass the stupid horsd'oeuvres and that's it por cincuenta pesos
515,"*PAI:+< it doesn't sound bad though . _*SAR:you know . _*SAR:bueno@s:spa they're gonna have premium drinks too . _*SAR:but then Rafi@s:eng&spa was like +""/. _*PAI:John@s:eng&spa ha@s:spa ido@s:spa . _*SAR:+"" but then <we had> [//] we left the girls yesterday to go to do the taxes . _",1,0,0,0,0,0,1,0,0,1,0,it doesn't sound bad though you know bueno they're gonna have premium drinks too but then Rafi was like John ha ido but then we had we left the girls yesterday to go to do the taxes
516,"*SAR:but then Rafi@s:eng&spa was like +""/. _*SAR:I wanted to go . _*SAR:but [/] I don't know . _*SAR:so Rafi's@s:eng&spa+eng like +""/. _*SAR:+"" I don't know if I wanna leave the girls again you know . _*SAR:so I don't know . _",0,0,0,0,0,0,0,0,0,1,0,but then Rafi was like I wanted to go but I don't know so Rafi's like I don't know if I wanna leave the girls again you know so I don't know
517,"*PAI:+< xxx your mom's gonna mind . _*SAR:so I don't know . _*SAR:+"" I don't know if I wanna leave the girls again you know . _*SAR:[- spa] y después que le grité hoy . _*PAI:+< [- spa] no y después que te xxx . _",1,0,0,0,0,0,0,0,0,0,0,your mom's gonna mind so I don't know I don't know if I wanna leave the girls again you know y después que le grité hoy no y después que te
518,*SAR:they have a V_I_P for one fifty . _*SAR:+< <and here> [//] but <here in> [/] <here in miracle> [//] here in this one ? _*PAI:but I'm gonna tell my brother next year pa(ra)@s:spa que@s:spa me@s:spa dé@s:spa los@s:spa tickets . _*SAR:is Adelina@s:eng&spa here ? _*PAI:I've seen the te(nt) . _*PAI:yeah let's go there . _,1,0,0,1,0,0,0,0,0,1,0,they have a VIP for one fifty and here but here in here in miracle here in this one but I'm gonna tell my brother next year para que me dé los tickets is Adelina here I've seen the tent yeah let's go there
519,*PAI:yeah let's go there . _*PAI:I've seen the te(nt) . _*SAR:is Adelina@s:eng&spa here ? _*SAR:el@s:spa [/] el@s:spa food festival ese@s:spa . _*OSE:www . _*SAR:ellos@s:spa dijeron@s:spa que@s:spa iban@s:spa a@s:spa dar@s:spa appetizers at Wild_Oats@s:eng&spa . _,1,0,0,1,0,0,0,0,0,1,0,yeah let's go there I've seen the tent is Adelina here el el food festival ese www ellos dijeron que iban a dar appetizers at Wild Oats
520,*SAR:entonces@s:spa todos@s:spa esos@s:spa restaurants that are participating will have booths . _*OSE:www . _*PAI:+< John@s:eng&spa has gone . _*SAR:eh@s:eng&spa ? _*SAR:no@s:eng&spa they have a list of the restaurants that are participating . _,1,0,0,0,0,0,0,0,0,0,0,entonces todos esos restaurants that are participating will have booths John has gone eh no they have a list of the restaurants that are participating
521,*SAR:it's just in the little thing where you buy the ticket . _*OSE:www . _*SAR:no@s:eng&spa they have a list of the restaurants that are participating . _*SAR:eh@s:eng&spa ? _*PAI:y@s:spa Wild_Oats@s:eng&spa es@s:spa un@s:spa [/] un@s:spa healthy store ? _*SAR:sí@s:spa pero@s:spa they have everything más@s:spa o@s:spa menos@s:spa . _,1,0,0,1,0,0,0,0,0,1,0,it's just in the little thing where you buy the ticket no they have a list of the restaurants that are participating eh y Wild Oats es un un healthy store sí pero they have everything más o menos
522,*OSE:www . _*SAR:yeah but you are paying for that right . _*OSE:www . _*OSE:+< www . _*SAR:porque@s:spa estaba@s:spa hasta@s:spa el@s:spa Flemmings@s:eng&spa y@s:spa todo@s:spa . _*OSE:www . _*SAR:y@s:spa <va@s:spa a@s:spa estar@s:spa> [///] there's a whole bunch of them . _,1,0,0,0,0,0,0,0,0,1,0,yeah but you are paying for that right porque estaba hasta el Flemmings y todo y va a estar there's a whole bunch of them
523,*SAR:xxx . _*OSE:www . _*SAR:+< [- spa] qué andas haciendo ? _*PAI:[- spa] quién ? _*PAI:who [/] who's that ? _,1,0,0,0,1,0,0,0,0,0,1,qué andas haciendo quién who who's that
524,*SAR:so how'd you add her ? _*PAI:she is lying . _*OSE:www . _*SAR:[- spa] ella se mete donde se mete la mamá de xxx . _*SAR:[- spa] y después te manda todas estas manos [?] de [/] de cosas ahí . _,1,0,0,0,0,0,0,0,0,0,0,so how'd you add her she is lying ella se mete donde se mete la mamá de y después te manda todas estas manos de de cosas ahí
525,*SAR:Rafi's mom también@s:spa se@s:spa mete@s:spa en@s:spa todas@s:spa esas@s:spa cosas@s:spa &hei . _*SAR:[- spa] no . _*PAI:[- spa] ay no . _*SAR:&=laugh . _*PAI:it's just fine . _,1,1,0,0,0,0,1,1,0,1,0,Rafi's mom también se mete en todas esas cosas hei no ay no it's just fine
526,*PAI:it's just fine . _*SAR:&=laugh . _*PAI:[- spa] ay no . _*PAI:[- spa] no y no hables de eso . _*SAR:&=laugh . _*PAI:oh my goodness . _,1,0,0,0,0,1,1,1,0,0,1,it's just fine ay no no y no hables de eso oh my goodness
527,*SAR:oh I don't know . _*OSE:www . _*SAR:qué@s:spa website ? _*OSE:www . _*PAI:lost dog mira@s:spa esto@s:spa . _*PAI:last humping his wife best friend on hidden camera answer to Steven@s:eng&spa [/] to see the old dog participating tricks xxx . _*SAR:oh my god . _,1,0,0,1,0,1,0,0,0,0,1,oh I don't know qué website lost dog mira esto last humping his wife best friend on hidden camera answer to Steven to see the old dog participating tricks oh my god
528,*PAI:and a B_M_W . _*SAR:+< &=gasp . _*PAI:&=gasp . _*SAR:look at what she did . _*SAR:oh@s:eng&spa . _*PAI:+< [- spa] ay dios mío . _*SAR:I think she is mad . _,1,0,0,0,0,0,1,1,0,0,1,and a BMW look at what she did oh ay dios mío I think she is mad
529,*SAR:&=gasp . _*PAI:+< [- spa] la mato . _*SAR:I think she is mad . _*PAI:+< [- spa] no repitas . _*PAI:[- spa] no lo repitas . _,1,0,0,0,0,1,0,0,0,0,0,la mato I think she is mad no repitas no lo repitas
530,"*SAR:[- spa] dale . _*SAR:no, look at the other one . _*SAR:+< look at what she did &=laughs . _*PAI:+< [- spa] ay dios mío mira esto . _*OSE:www . _*OSE:www . _*PAI:&=laugh . _",1,0,0,0,1,1,1,1,0,0,1,dale no look at the other one look at what she did ay dios mío mira esto
531,*SAR:+< oh my god . _*PAI:ay@s:spa dios@s:spa mío@s:spa how embarrassing ! _*OSE:www . _*PAI:[- spa] pero dónde tú estás buscando ? _*SAR:estás@s:spa metida@s:spa en@s:spa Tag@s:eng&spa . _,1,0,0,0,0,0,1,1,0,1,1,oh my god ay dios mío how embarrassing pero dónde tú estás buscando estás metida en Tag
532,*SAR:[- spa] son +... _*SAR:son@s:spa un@s:spa website there . _*SAR:[- spa] sí ya vi ya . _*SAR:[- spa] todo el mundo quiere saber dónde [/] dónde comprar e(l) [/] el delantal . _,1,0,0,1,0,0,0,0,0,0,0,son son un website there sí ya vi ya todo el mundo quiere saber dónde dónde comprar el el delantal
533,*SAR:stop . _*PAI:+< that is I am gonna go look at it . _*SAR:everybody wants to know . _*PAI:+< [- spa] xxx ella los vio ? _*SAR:sí@s:spa she said it was +... _,1,0,0,0,0,0,0,0,0,0,0,stop that is I am gonna go look at it everybody wants to know ella los vio sí she said it was
534,"*SAR:and I said +""/. _*SAR:she says those last two pictures was a bit disturbing . _*SAR:sí@s:spa she said it was +... _*SAR:[- spa] lo encontraste o no ? _*SAR:[- spa] ah no . _",1,0,0,0,0,0,0,0,0,0,0,and I said she says those last two pictures was a bit disturbing sí she said it was lo encontraste o no ah no
535,*SAR:[- spa] igual que Carla@s:eng&spa no ha hecho nada . _*SAR:[- spa] ah no . _*PAI:[- spa] y ya porque como ella está en el chisme xxx lado . _*PAI:I think xxx . _*SAR:[- spa] ay qué bueno . _,1,0,0,0,0,0,1,0,1,0,1,igual que Carla no ha hecho nada ah no y ya porque como ella está en el chisme lado I think ay qué bueno
536,*PAI:oh@s:eng&spa Maggie@s:eng&spa mira@s:spa Maggie@s:eng&spa has more than me . _*PAI:[- spa] dónde ? _*SAR:[- spa] <qué es eso> [//] qué es ? _*SAR:is that the noise coming from there ? _*SAR:the dog sniffing ? _,1,0,0,0,0,1,0,0,0,1,1,oh Maggie mira Maggie has more than me dónde qué es eso qué es is that the noise coming from there the dog
